dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,rho,beta
hazelcast,mct,0.4,6091.0,23.0,3846.0,3846.0,20.0,2822.0,0.0,0.0,0.304,0.478,0.565,0.609,0.87,0.87,0.87,0.87,0.87,0.87,11538.0,12123.652,14905.5,0.683,0.012,0.87,0.264,0.017,0.281,0.8695652173913043,0.6314234115908718,6,1000.0
hazelcast,mct,0.5,6091.0,23.0,6091.0,6091.0,23.0,3883.0,0.363,0.319,0.391,0.522,0.565,0.783,0.783,0.913,1.0,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.745,0.013,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
hazelcast,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4018.0,0.34,0.314,0.435,0.522,0.609,0.652,0.913,0.913,1.0,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.761,0.018,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
junit,mct,0.1,6091.0,23.0,4251.0,4251.0,16.0,2833.0,0.0,0.0,0.217,0.478,0.565,0.609,0.696,0.696,0.696,0.696,0.696,0.696,12753.0,13873.0,16375.5,0.577,0.052,0.696,0.322,0.093,0.415,0.6956521739130435,0.6979149564931867,6,1000.0
junit,mct,0.2,6091.0,23.0,2316.0,2316.0,13.0,1486.0,0.0,0.0,0.13,0.478,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,6948.0,10230.609,14483.254,0.492,0.009,0.565,0.096,0.189,0.285,0.5652173913043478,0.3802331308487933,6,1000.0
junit,mct,0.3,6091.0,23.0,6091.0,6091.0,23.0,4861.0,0.202,0.152,0.13,0.391,0.391,0.478,0.565,0.783,0.826,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.604,0.029,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
junit,mct,0.4,6091.0,23.0,1105.0,1105.0,9.0,441.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,9384.913,13285.783,0.376,0.034,0.391,0.022,0.371,0.392,0.391304347826087,0.18141520275816778,6,1000.0
junit,mct,0.5,6091.0,23.0,2566.0,2566.0,14.0,1557.0,0.0,0.0,0.217,0.478,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,7698.0,10456.696,14720.461,0.531,0.008,0.609,0.117,0.153,0.27,0.6086956521739131,0.4212772943687408,6,1000.0
junit,mct,1.0,6091.0,23.0,1105.0,1105.0,4.0,358.0,0.0,0.0,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,3315.0,11552.739,13286.962,0.168,0.002,0.174,0.022,0.682,0.704,0.17391304347826086,0.18141520275816778,6,1000.0
mcMMO,junit,0.1,5432.0,87.0,3144.0,3144.0,81.0,2431.0,0.0,0.0,0.46,0.736,0.839,0.851,0.931,0.931,0.931,0.931,0.931,0.931,9432.0,9747.586,13865.0,0.816,0.168,0.931,0.096,0.005,0.101,0.9310344827586207,0.5787923416789397,6,1000.0
mcMMO,junit,0.2,5432.0,87.0,2316.0,2316.0,77.0,2268.0,0.0,0.0,0.356,0.759,0.851,0.862,0.862,0.862,0.862,0.862,0.862,0.862,6948.0,7664.322,13167.828,0.779,0.054,0.885,0.052,0.013,0.065,0.8850574712643678,0.4263622974963181,6,1000.0
mcMMO,junit,0.3,5432.0,87.0,3144.0,3144.0,82.0,2833.0,0.0,0.0,0.425,0.724,0.828,0.885,0.92,0.92,0.92,0.92,0.92,0.92,9432.0,9694.989,13722.0,0.809,0.088,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,junit,0.4,5432.0,87.0,1526.0,1526.0,67.0,1151.0,0.0,0.0,0.517,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,4578.0,6373.862,12389.985,0.717,0.086,0.77,0.023,0.053,0.075,0.7701149425287356,0.2809278350515464,6,1000.0
mcMMO,junit,0.5,5432.0,87.0,3144.0,3144.0,82.0,2202.0,0.0,0.0,0.345,0.759,0.851,0.92,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.817,0.079,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,junit,1.0,5432.0,87.0,3144.0,3144.0,82.0,2035.0,0.0,0.0,0.287,0.678,0.828,0.943,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.808,0.081,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,mct,0.1,6091.0,23.0,1105.0,1105.0,10.0,671.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8951.348,13284.565,0.424,0.021,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
mcMMO,mct,0.2,6091.0,23.0,1696.0,1696.0,13.0,1016.0,0.0,0.0,0.348,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,5088.0,8909.739,13860.832,0.522,0.014,0.565,0.051,0.189,0.24,0.5652173913043478,0.2784436053193236,6,1000.0
mcMMO,mct,0.3,6091.0,23.0,3478.0,3478.0,15.0,1886.0,0.0,0.0,0.261,0.435,0.609,0.652,0.652,0.652,0.652,0.652,0.652,0.652,10434.0,12251.739,15619.172,0.559,0.038,0.652,0.216,0.121,0.336,0.6521739130434783,0.5710064028895091,6,1000.0
mcMMO,mct,0.4,6091.0,23.0,3144.0,3144.0,15.0,2034.0,0.0,0.0,0.261,0.435,0.522,0.652,0.652,0.652,0.652,0.652,0.652,0.652,9432.0,11482.087,15279.953,0.565,0.014,0.652,0.176,0.121,0.297,0.6521739130434783,0.5161714004268593,6,1000.0
mcMMO,mct,0.5,6091.0,23.0,2841.0,2841.0,13.0,1878.0,0.0,0.0,0.217,0.304,0.522,0.565,0.565,0.565,0.565,0.565,0.565,0.565,8523.0,11349.087,15010.305,0.487,0.014,0.565,0.144,0.189,0.333,0.5652173913043478,0.466425874240683,6,1000.0
mcMMO,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4894.0,0.197,0.147,0.217,0.348,0.565,0.609,0.652,0.739,0.739,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.638,0.054,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mct,junit,0.1,5432.0,87.0,3144.0,3144.0,82.0,2379.0,0.0,0.0,0.471,0.69,0.839,0.885,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.823,0.175,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mct,junit,0.2,5432.0,87.0,2089.0,2089.0,69.0,1831.0,0.0,0.0,0.425,0.575,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,6267.0,7650.31,12952.949,0.71,0.158,0.793,0.042,0.043,0.085,0.7931034482758621,0.38457290132547867,6,1000.0
mct,junit,0.3,5432.0,87.0,2841.0,2841.0,82.0,2674.0,0.0,0.0,0.46,0.54,0.839,0.897,0.943,0.943,0.943,0.943,0.943,0.943,8523.0,8820.816,13381.125,0.81,0.186,0.943,0.078,0.003,0.082,0.9425287356321839,0.5230117820324006,6,1000.0
mct,junit,0.4,5432.0,87.0,2316.0,2316.0,76.0,1747.0,0.0,0.0,0.494,0.736,0.851,0.874,0.874,0.874,0.874,0.874,0.874,0.874,6948.0,7735.954,13173.914,0.789,0.146,0.874,0.052,0.016,0.068,0.8735632183908046,0.4263622974963181,6,1000.0
mct,junit,0.5,5432.0,87.0,3478.0,3478.0,79.0,3381.0,0.0,0.0,0.425,0.621,0.828,0.862,0.862,0.897,0.897,0.897,0.897,0.897,10434.0,10793.356,14311.469,0.779,0.125,0.908,0.117,0.008,0.126,0.9080459770114943,0.6402798232695139,6,1000.0
mct,junit,1.0,5432.0,87.0,2566.0,2566.0,76.0,1884.0,0.0,0.0,0.425,0.54,0.839,0.874,0.874,0.874,0.874,0.874,0.874,0.874,7698.0,8422.736,13424.402,0.775,0.138,0.874,0.064,0.016,0.08,0.8735632183908046,0.4723858615611193,6,1000.0
neo4j,junit,0.1,5432.0,87.0,1372.0,1372.0,63.0,1215.0,0.0,0.0,0.448,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,4116.0,6356.0,12235.999,0.671,0.157,0.724,0.018,0.076,0.094,0.7241379310344828,0.25257731958762886,6,1000.0
neo4j,junit,0.2,5432.0,87.0,1696.0,1696.0,69.0,1484.0,0.0,0.0,0.483,0.644,0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.793,5088.0,6633.931,12559.943,0.723,0.102,0.793,0.028,0.043,0.071,0.7931034482758621,0.3122238586156112,6,1000.0
neo4j,junit,0.3,5432.0,87.0,2316.0,2316.0,77.0,1900.0,0.0,0.0,0.494,0.736,0.816,0.885,0.885,0.885,0.885,0.885,0.885,0.885,6948.0,7664.322,13167.828,0.798,0.082,0.885,0.052,0.013,0.065,0.8850574712643678,0.4263622974963181,6,1000.0
neo4j,junit,0.4,5432.0,87.0,1883.0,1883.0,77.0,1522.0,0.0,0.0,0.529,0.644,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,5649.0,6464.862,12733.137,0.798,0.159,0.885,0.034,0.013,0.048,0.8850574712643678,0.34664948453608246,6,1000.0
neo4j,junit,0.5,5432.0,87.0,2089.0,2089.0,76.0,1701.0,0.0,0.0,0.483,0.632,0.816,0.816,0.816,0.816,0.816,0.816,0.816,0.816,6267.0,7112.356,12946.471,0.774,0.089,0.874,0.042,0.016,0.058,0.8735632183908046,0.38457290132547867,6,1000.0
neo4j,junit,1.0,5432.0,87.0,3144.0,3144.0,80.0,2549.0,0.0,0.0,0.471,0.678,0.828,0.885,0.92,0.92,0.92,0.92,0.92,0.92,9432.0,9800.184,13936.5,0.801,0.139,0.92,0.096,0.006,0.102,0.9195402298850575,0.5787923416789397,6,1000.0
neo4j,mct,0.1,6091.0,23.0,1105.0,1105.0,12.0,533.0,0.0,0.0,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,3315.0,8084.217,13277.262,0.491,0.021,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
neo4j,mct,0.2,6091.0,23.0,1105.0,1105.0,12.0,684.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8084.217,13277.262,0.508,0.036,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
neo4j,mct,0.3,6091.0,23.0,1105.0,1105.0,11.0,563.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,8517.783,13282.131,0.456,0.015,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
neo4j,mct,0.4,6091.0,23.0,1105.0,1105.0,9.0,1048.0,0.0,0.0,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,3315.0,9384.913,13285.783,0.375,0.01,0.391,0.022,0.371,0.392,0.391304347826087,0.18141520275816778,6,1000.0
neo4j,mct,0.5,6091.0,23.0,6091.0,6091.0,23.0,4527.0,0.257,0.207,0.217,0.478,0.478,0.565,0.87,0.87,0.87,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.693,0.012,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
neo4j,mct,1.0,6091.0,23.0,1105.0,1105.0,11.0,631.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.457,0.021,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
netty,junit,0.1,5432.0,87.0,2566.0,2566.0,76.0,2350.0,0.0,0.0,0.448,0.678,0.805,0.851,0.851,0.851,0.851,0.851,0.851,0.851,7698.0,8422.736,13424.402,0.778,0.112,0.874,0.064,0.016,0.08,0.8735632183908046,0.4723858615611193,6,1000.0
netty,junit,0.2,5432.0,87.0,3144.0,3144.0,83.0,2550.0,0.0,0.481,0.494,0.678,0.782,0.931,0.954,0.954,0.954,0.954,0.954,0.954,9432.0,9642.391,13436.0,0.832,0.16,0.954,0.096,0.002,0.098,0.9540229885057471,0.5787923416789397,6,1000.0
netty,junit,0.3,5432.0,87.0,2841.0,2841.0,77.0,2688.0,0.0,0.0,0.46,0.678,0.805,0.851,0.885,0.885,0.885,0.885,0.885,0.885,8523.0,9118.632,13694.879,0.779,0.1,0.885,0.078,0.013,0.091,0.8850574712643678,0.5230117820324006,6,1000.0
netty,junit,0.4,5432.0,87.0,2566.0,2566.0,76.0,2278.0,0.0,0.0,0.471,0.644,0.828,0.862,0.862,0.862,0.862,0.862,0.862,0.862,7698.0,8422.736,13424.402,0.77,0.114,0.874,0.064,0.016,0.08,0.8735632183908046,0.4723858615611193,6,1000.0
netty,junit,0.5,5432.0,87.0,4697.0,4697.0,87.0,3970.0,0.269,0.398,0.471,0.655,0.747,0.862,0.897,0.954,0.977,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.821,0.106,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
netty,junit,1.0,5432.0,87.0,4697.0,4697.0,87.0,4006.0,0.263,0.274,0.46,0.644,0.759,0.805,0.874,0.931,0.954,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.808,0.096,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
netty,mct,0.1,6091.0,23.0,2566.0,2566.0,15.0,1604.0,0.0,0.0,0.261,0.522,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,7698.0,10150.174,14692.922,0.572,0.008,0.652,0.117,0.121,0.238,0.6521739130434783,0.4212772943687408,6,1000.0
netty,mct,0.2,6091.0,23.0,1105.0,1105.0,13.0,1095.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,7650.652,13267.523,0.545,0.06,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
netty,mct,0.3,6091.0,23.0,1526.0,1526.0,14.0,897.0,0.0,0.0,0.261,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,4578.0,8150.609,13672.336,0.555,0.009,0.609,0.041,0.153,0.195,0.6086956521739131,0.25053357412575933,6,1000.0
netty,mct,0.4,6091.0,23.0,1105.0,1105.0,12.0,452.0,0.0,0.0,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,3315.0,8084.217,13277.262,0.507,0.036,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
netty,mct,0.5,6091.0,23.0,1232.0,1232.0,13.0,726.0,0.0,0.0,0.478,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3696.0,7921.217,13395.02,0.534,0.013,0.565,0.027,0.189,0.216,0.5652173913043478,0.2022656378263011,6,1000.0
netty,mct,1.0,6091.0,23.0,1105.0,1105.0,13.0,592.0,0.0,0.0,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3315.0,7650.652,13267.523,0.538,0.014,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
orientdb,junit,0.1,5432.0,87.0,3144.0,3144.0,84.0,2337.0,0.0,0.532,0.563,0.747,0.851,0.931,0.966,0.966,0.966,0.966,0.966,0.966,9432.0,9589.793,12864.0,0.857,0.148,0.966,0.096,0.001,0.097,0.9655172413793104,0.5787923416789397,6,1000.0
orientdb,junit,0.2,5432.0,87.0,1372.0,1372.0,68.0,1076.0,0.0,0.0,0.425,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,4116.0,5889.333,12235.969,0.721,0.101,0.782,0.018,0.048,0.066,0.7816091954022989,0.25257731958762886,6,1000.0
orientdb,junit,0.3,5432.0,87.0,3846.0,3846.0,85.0,2686.0,0.0,0.496,0.471,0.69,0.782,0.908,0.977,0.977,0.977,0.977,0.977,0.977,11538.0,11610.92,13124.0,0.837,0.101,0.977,0.143,0.001,0.144,0.9770114942528736,0.7080265095729014,6,1000.0
orientdb,junit,0.4,5432.0,87.0,1105.0,1105.0,54.0,966.0,0.0,0.0,0.54,0.621,0.621,0.621,0.621,0.621,0.621,0.621,0.621,0.621,3315.0,6597.552,11969.0,0.595,0.115,0.621,0.012,0.144,0.156,0.6206896551724138,0.2034241531664212,6,1000.0
orientdb,junit,0.5,5432.0,87.0,2089.0,2089.0,70.0,2068.0,0.0,0.0,0.506,0.621,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,6267.0,7573.46,12952.898,0.729,0.114,0.805,0.042,0.038,0.08,0.8045977011494253,0.38457290132547867,6,1000.0
orientdb,junit,1.0,5432.0,87.0,5188.0,5188.0,87.0,4502.0,0.171,0.301,0.494,0.667,0.759,0.851,0.897,0.92,0.977,0.977,1.0,1.0,15564.0,15564.0,15564.0,0.819,0.121,1.0,0.261,0.0,0.261,1.0,0.9550810014727541,6,1000.0
orientdb,mct,0.1,6091.0,23.0,1105.0,1105.0,11.0,417.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,8517.783,13282.131,0.469,0.076,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
orientdb,mct,0.2,6091.0,23.0,1105.0,1105.0,10.0,242.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8951.348,13284.565,0.426,0.018,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
orientdb,mct,0.3,6091.0,23.0,1105.0,1105.0,10.0,256.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8951.348,13284.565,0.426,0.059,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
orientdb,mct,0.4,6091.0,23.0,1105.0,1105.0,10.0,406.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8951.348,13284.565,0.424,0.036,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
orientdb,mct,0.5,6091.0,23.0,1105.0,1105.0,10.0,233.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8951.348,13284.565,0.429,0.044,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
orientdb,mct,1.0,6091.0,23.0,1105.0,1105.0,13.0,1066.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,7650.652,13267.523,0.541,0.037,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
oryx,junit,0.1,5432.0,87.0,2841.0,2841.0,81.0,2780.0,0.0,0.0,0.333,0.724,0.816,0.897,0.908,0.908,0.908,0.908,0.908,0.908,8523.0,8880.379,13543.062,0.808,0.135,0.931,0.078,0.005,0.083,0.9310344827586207,0.5230117820324006,6,1000.0
oryx,junit,0.2,5432.0,87.0,4697.0,4697.0,87.0,4045.0,0.255,0.422,0.437,0.598,0.805,0.851,0.931,0.954,0.977,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.821,0.089,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
oryx,junit,0.3,5432.0,87.0,3478.0,3478.0,85.0,3074.0,0.0,0.447,0.46,0.609,0.862,0.92,0.943,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.835,0.16,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
oryx,junit,0.4,5432.0,87.0,2566.0,2566.0,80.0,2513.0,0.0,0.0,0.368,0.609,0.862,0.885,0.885,0.885,0.885,0.885,0.885,0.885,7698.0,8159.195,13340.438,0.799,0.177,0.92,0.064,0.006,0.07,0.9195402298850575,0.4723858615611193,6,1000.0
oryx,junit,0.5,5432.0,87.0,2566.0,2566.0,80.0,2119.0,0.0,0.0,0.379,0.678,0.862,0.92,0.92,0.92,0.92,0.92,0.92,0.92,7698.0,8159.195,13340.438,0.806,0.13,0.92,0.064,0.006,0.07,0.9195402298850575,0.4723858615611193,6,1000.0
oryx,junit,1.0,5432.0,87.0,3478.0,3478.0,85.0,2958.0,0.0,0.426,0.379,0.644,0.851,0.931,0.943,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.829,0.139,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
oryx,mct,0.1,6091.0,23.0,3846.0,3846.0,17.0,2523.0,0.0,0.0,0.087,0.348,0.391,0.696,0.739,0.739,0.739,0.739,0.739,0.739,11538.0,12709.304,15887.688,0.56,0.005,0.739,0.264,0.068,0.332,0.7391304347826086,0.6314234115908718,6,1000.0
oryx,mct,0.2,6091.0,23.0,5188.0,5188.0,21.0,4204.0,0.0,0.0,0.261,0.391,0.522,0.609,0.826,0.87,0.913,0.913,0.913,0.913,15564.0,15721.043,16467.0,0.673,0.012,0.913,0.48,0.008,0.487,0.9130434782608695,0.8517484813659497,6,1000.0
oryx,mct,0.3,6091.0,23.0,3846.0,3846.0,18.0,2568.0,0.0,0.0,0.174,0.304,0.565,0.696,0.783,0.783,0.783,0.783,0.783,0.783,11538.0,12514.087,15747.375,0.621,0.006,0.783,0.264,0.047,0.311,0.782608695652174,0.6314234115908718,6,1000.0
oryx,mct,0.4,6091.0,23.0,5188.0,5188.0,21.0,3553.0,0.0,0.0,0.261,0.478,0.522,0.609,0.739,0.913,0.913,0.913,0.913,0.913,15564.0,15721.043,16467.0,0.677,0.019,0.913,0.48,0.008,0.487,0.9130434782608695,0.8517484813659497,6,1000.0
oryx,mct,0.5,6091.0,23.0,6091.0,6091.0,23.0,4948.0,0.188,0.138,0.304,0.348,0.522,0.565,0.652,0.826,0.913,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.659,0.009,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4666.0,0.234,0.185,0.304,0.348,0.391,0.565,0.652,0.696,0.913,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.622,0.007,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
titan,junit,0.1,5432.0,87.0,4251.0,4251.0,85.0,2818.0,0.0,0.469,0.448,0.563,0.816,0.874,0.954,0.977,0.977,0.977,0.977,0.977,12753.0,12807.299,13934.0,0.83,0.126,0.977,0.175,0.001,0.176,0.9770114942528736,0.7825846833578792,6,1000.0
titan,junit,0.2,5432.0,87.0,2841.0,2841.0,78.0,2129.0,0.0,0.0,0.483,0.724,0.816,0.897,0.897,0.897,0.897,0.897,0.897,0.897,8523.0,9059.069,13684.758,0.798,0.113,0.897,0.078,0.011,0.089,0.896551724137931,0.5230117820324006,6,1000.0
titan,junit,0.3,5432.0,87.0,1883.0,1883.0,76.0,1795.0,0.0,0.0,0.448,0.678,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,5649.0,6546.448,12740.068,0.786,0.121,0.874,0.034,0.016,0.05,0.8735632183908046,0.34664948453608246,6,1000.0
titan,junit,0.4,5432.0,87.0,1696.0,1696.0,72.0,1275.0,0.0,0.0,0.506,0.713,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,5088.0,6376.276,12559.544,0.755,0.071,0.828,0.028,0.03,0.058,0.8275862068965517,0.3122238586156112,6,1000.0
titan,junit,0.5,5432.0,87.0,2841.0,2841.0,83.0,2350.0,0.0,0.517,0.517,0.621,0.862,0.897,0.954,0.954,0.954,0.954,0.954,0.954,8523.0,8761.253,13057.25,0.829,0.073,0.954,0.078,0.002,0.08,0.9540229885057471,0.5230117820324006,6,1000.0
titan,junit,1.0,5432.0,87.0,3478.0,3478.0,85.0,2592.0,0.0,0.502,0.46,0.724,0.862,0.862,0.977,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.841,0.067,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
titan,mct,0.1,6091.0,23.0,1883.0,1883.0,13.0,1107.0,0.0,0.0,0.174,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,5649.0,9308.13,14048.562,0.504,0.01,0.565,0.063,0.189,0.252,0.5652173913043478,0.3091446396322443,6,1000.0
titan,mct,0.2,6091.0,23.0,1372.0,1372.0,9.0,667.0,0.0,0.0,0.304,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,4116.0,9860.87,13552.848,0.373,0.007,0.391,0.034,0.371,0.404,0.391304347826087,0.22525036939747167,6,1000.0
titan,mct,0.3,6091.0,23.0,1372.0,1372.0,11.0,877.0,0.0,0.0,0.391,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,4116.0,9040.174,13549.392,0.441,0.006,0.478,0.034,0.272,0.306,0.4782608695652174,0.22525036939747167,6,1000.0
titan,mct,0.4,6091.0,23.0,1105.0,1105.0,11.0,578.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,8517.783,13282.131,0.452,0.022,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
titan,mct,0.5,6091.0,23.0,2089.0,2089.0,11.0,1226.0,0.0,0.0,0.348,0.435,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,6267.0,10443.0,14267.092,0.443,0.009,0.478,0.078,0.272,0.35,0.4782608695652174,0.342965030372681,6,1000.0
titan,mct,1.0,6091.0,23.0,1105.0,1105.0,11.0,663.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8517.783,13282.131,0.455,0.011,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
